geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AMEX60DD048278	10310.38179	0.018847414	0.206346421	0.0913387	0.927223468	0.999973456
AMEX60DD048279	1463.881519	0.04095761	0.203808812	0.200960939	0.840729117	0.999973456
AMEX60DD048281	2759.639404	-0.162244267	0.212038375	-0.765164643	0.444173511	0.999973456
AMEX60DD048283	1276.994125	0.157300911	0.279259105	0.563279436	0.573244619	0.999973456
AMEX60DD048288	3158.466257	0.755367006	0.441913365	1.709310165	0.087393511	0.857525947
AMEX60DD048293	397.282038	-0.424835784	0.310190848	-1.369594839	0.170813411	0.999973456
AMEX60DD048294	188.7529232	-0.42682965	0.814203751	-0.524229531	0.600118904	0.999973456
AMEX60DD048295	1607.785402	-0.517284575	0.226814387	-2.280651515	0.022569076	0.394446284
AMEX60DD048297	268.1713588	0.746585023	0.716640076	1.041785197	0.297511279	0.999973456
AMEX60DD048300	14.03367178	-0.109654672	1.104691708	-0.099262691	0.9209297	0.999973456
AMEX60DD048301	2328.428617	-0.005553279	0.22309893	-0.024891552	0.980141466	0.999973456
AMEX60DD048302	5925.404147	-0.196019598	0.197839573	-0.99080075	0.321782883	0.999973456
AMEX60DD048303	49.81695136	2.266624777	1.05526993	2.147909945	0.03172091	0.482536101
AMEX60DD048305	453.3628443	-0.155689279	0.332340554	-0.468463077	0.63945347	0.999973456
AMEX60DD048306	70.34660875	3.68878688	0.778313686	4.73946038	2.14288128864587e-06	0.000346881
AMEX60DD048307	51.59149282	-0.245723005	0.629917165	-0.390087806	0.696471619	0.999973456
AMEX60DD048308	592.8056034	-0.227469564	0.27982426	-0.812901514	0.416274526	0.999973456
AMEX60DD048309	10767.0868	-0.408233692	0.235106956	-1.736374369	0.082497661	0.835068519
AMEX60DD048317	3713.624222	1.661835423	0.683151058	2.432603159	0.014990721	0.304523793
AMEX60DD048329	1035.616031	0.076028072	0.355343412	0.21395661	0.830580894	0.999973456
AMEX60DD048331	2234.493346	-0.038105034	0.267979664	-0.142193754	0.886926965	0.999973456
AMEX60DD048332	1607.513059	0.450044188	0.490682947	0.917179191	0.359048749	0.999973456
AMEX60DD048335	569.3317381	-0.21372203	0.497017157	-0.430009361	0.667188832	0.999973456
AMEX60DD048343	16.10126155	-0.867868969	1.686765059	-0.514516805	0.606890714	0.999973456
AMEX60DD048345	3142.576391	0.403982971	0.503990904	0.801567981	0.422802905	0.999973456
AMEX60DD048347	5.649065037	-0.483022544	3.605823554	-0.133956234	0.893437183	NA
AMEX60DD048349	671.4730628	-0.219123798	0.25006483	-0.876267956	0.380884381	0.999973456
AMEX60DD048350	612.3439601	-0.284543505	0.245923287	-1.157041727	0.247255313	0.999973456
AMEX60DD048351	1035.918198	-0.17179893	0.217677265	-0.7892369	0.429973559	0.999973456
AMEX60DD048353	353.4059722	-0.286828775	0.342635804	-0.837124353	0.402522673	0.999973456
AMEX60DD048355	135.940722	-0.386524186	0.427141433	-0.904909139	0.365513525	0.999973456
AMEX60DD048357	417.0310011	-0.077146928	0.320297787	-0.240860008	0.809663618	0.999973456
AMEX60DD048359	1758.733539	0.017277443	0.316506308	0.05458799	0.956466707	0.999973456
AMEX60DD048360	1075.120104	-0.206946069	0.252301639	-0.820232756	0.412083432	0.999973456
AMEX60DD048361	480.6794266	-0.189486254	0.260432294	-0.727583551	0.466868553	0.999973456
AMEX60DD048362	148.6013634	-0.235332134	0.405532183	-0.580304459	0.561709321	0.999973456
AMEX60DD048365	1028.449197	-0.133772378	0.248884813	-0.537487108	0.590931188	0.999973456
AMEX60DD048369	706.318558	0.139272464	0.655186813	0.212569089	0.831663084	0.999973456
AMEX60DD048371	5210.324857	0.069538363	0.23058654	0.301571647	0.762978625	0.999973456
AMEX60DD048380	6036.167943	-0.041225682	0.225623547	-0.182718882	0.8550186	0.999973456
AMEX60DD048381	18.89008435	-0.599541235	0.992206071	-0.604250722	0.545676963	0.999973456
AMEX60DD048382	17.58512483	-0.417547109	1.080861175	-0.386309656	0.69926735	0.999973456
AMEX60DD048385	367.4476702	0.086531826	0.320360245	0.270107878	0.787077262	0.999973456
AMEX60DD048387	151.8307832	-0.633549022	0.428670108	-1.477940751	0.139423638	0.999973456
AMEX60DD048389	661.2350685	0.0460891	0.349088543	0.132026963	0.894962965	0.999973456
AMEX60DD048391	16047.4945	-0.043307114	0.255960895	-0.16919426	0.865643845	0.999973456
AMEX60DD048393	1654.698934	-0.149293061	0.283727918	-0.526183895	0.598760443	0.999973456
AMEX60DD048398	1974.759526	-0.51101845	0.241975083	-2.111863929	0.034698122	0.515138723
AMEX60DD048401	6.556769146	0.405317618	1.705958384	0.237589394	0.812199578	NA
AMEX60DD048402	33.76658645	-0.087007134	0.794225787	-0.109549621	0.912766566	0.999973456
AMEX60DD048403	692.7586878	-0.112929336	0.285901256	-0.394994194	0.692847173	0.999973456
AMEX60DD048408	81.26618245	0.566577314	0.626601174	0.904207234	0.365885525	0.999973456
AMEX60DD048411	146.2240616	0.104523998	0.477997902	0.218670412	0.826906799	0.999973456
AMEX60DD048412	721.8586333	0.028749081	0.359692227	0.079926889	0.936295404	0.999973456
AMEX60DD048413	90347.49884	-0.108225899	0.228620441	-0.4733868	0.635937246	0.999973456
AMEX60DD048414	865.6966716	-0.191881771	0.235098864	-0.816174811	0.414400161	0.999973456
AMEX60DD048417	11.19309549	0.428393129	1.468050501	0.291810894	0.770431216	0.999973456
AMEX60DD048418	11.15314555	0.910334993	1.365589884	0.666624001	0.505012334	0.999973456
AMEX60DD048424	18.16901416	-0.395924735	1.107221572	-0.357584015	0.720654643	0.999973456
AMEX60DD048433	428.5677379	0.216887263	0.355498954	0.610092548	0.541800503	0.999973456
AMEX60DD048434	20.52500065	-0.19437896	1.093915235	-0.177691062	0.858965605	0.999973456
AMEX60DD048435	563.3947721	-0.024609938	0.281165037	-0.087528442	0.930251478	0.999973456
AMEX60DD048436	10367.81716	0.186410832	0.279546119	0.666833911	0.504878229	0.999973456
AMEX60DD048437	849.421096	-0.247969428	0.303761662	-0.816328918	0.41431204	0.999973456
AMEX60DD048456	717.5742829	0.74532882	0.254289297	2.931027094	0.003378433	0.112640032
AMEX60DD048458	436.3214923	-0.352015055	0.420576098	-0.836983027	0.402602109	0.999973456
AMEX60DD048459	1984.315881	-0.171548013	0.256917721	-0.667715766	0.504315044	0.999973456
AMEX60DD048460	5875.242923	0.037708392	0.286487392	0.131623217	0.895282321	0.999973456
AMEX60DD048463	343.1667625	0.217159244	0.368096286	0.589952281	0.555222642	0.999973456
AMEX60DD048465	5502.113103	-0.143398007	0.230665824	-0.621669928	0.534158929	0.999973456
AMEX60DD048467	7722.001152	-0.034482838	0.23722242	-0.14536079	0.884426021	0.999973456
AMEX60DD048470	105.0882983	-0.205971729	0.462426126	-0.445415424	0.656019568	0.999973456
AMEX60DD048471	25.34986281	-0.072892652	1.049678467	-0.069442838	0.944637132	0.999973456
AMEX60DD048473	24.89199076	-0.121863388	0.920732572	-0.132354814	0.894703653	0.999973456
AMEX60DD048479	2900.386619	-0.047136822	0.308501546	-0.152792822	0.878561658	0.999973456
AMEX60DD048480	1843.05424	-0.119918007	0.23358333	-0.51338427	0.607682547	0.999973456
AMEX60DD048489	7.604856305	-0.288299104	1.570461642	-0.183576024	0.854346074	NA
AMEX60DD048496	18.36420591	-0.642304336	1.020452023	-0.629431195	0.529066801	0.999973456
AMEX60DD048498	1214.53571	-0.199735967	0.273737973	-0.72966116	0.465597328	0.999973456
AMEX60DD048500	6014.962336	0.130463546	0.254350471	0.512928264	0.608001502	0.999973456
AMEX60DD048502	1259.059088	-0.236710668	0.280707725	-0.84326382	0.399080912	0.999973456
AMEX60DD048503	1537.203548	-0.22912266	0.231738888	-0.988710452	0.322804828	0.999973456
AMEX60DD048504	1844.548806	0.102267976	0.343033766	0.298128016	0.765605459	0.999973456
AMEX60DD048505	18499.85792	0.535917381	0.411254728	1.303127586	0.192531207	0.999973456
AMEX60DD048509	8.186414623	0.910981498	1.661123565	0.548412844	0.583408459	NA
AMEX60DD048513	247730.8666	0.046028573	0.239861103	0.191896778	0.847823061	0.999973456
AMEX60DD048519	425.2304863	0.139033904	0.304155046	0.45711523	0.647588224	0.999973456
AMEX60DD048520	558.695478	0.03758628	0.387891757	0.096898887	0.922806692	0.999973456
AMEX60DD048521	5669.335124	-0.15244076	0.246703172	-0.617911632	0.536633591	0.999973456
AMEX60DD048523	125.6117407	-1.164407724	2.969580865	-0.392111809	0.694975603	0.999973456
AMEX60DD048524	11.20935412	-1.730186976	2.023101429	-0.855215142	0.392432055	0.999973456
AMEX60DD048527	2173.153982	-0.161942963	0.24318601	-0.665922203	0.505460828	0.999973456
AMEX60DD048530	11.55813114	-0.000560489	1.217859819	-0.000460224	0.999632794	0.999973456
AMEX60DD048533	11246.77273	0.139835006	0.271035413	0.515928912	0.60590406	0.999973456
AMEX60DD048541	1947.120545	0.124870732	0.234772524	0.531879665	0.594809342	0.999973456
AMEX60DD048542	839.7978686	0.040785639	0.278515978	0.146439136	0.883574734	0.999973456
AMEX60DD048545	5989.901817	-0.625153996	0.347389378	-1.799577175	0.071927428	0.776334102
AMEX60DD048549	4788.923477	-0.548361066	0.268303755	-2.043806904	0.040972627	0.56771517
AMEX60DD048555	99.08347282	0.348154064	0.523089948	0.665572078	0.505684658	0.999973456
AMEX60DD048561	1558.696815	-0.021690217	0.327746532	-0.066179853	0.947234636	0.999973456
AMEX60DD048576	12.14429093	0.38814897	1.326535683	0.29260349	0.769825246	0.999973456
AMEX60DD048577	16.64436817	0.020129636	1.24532199	0.016164202	0.987103394	0.999973456
AMEX60DD048580	2296.580734	0.277675847	0.204483586	1.357937097	0.174483645	0.999973456
AMEX60DD048583	123.435173	0.508234023	0.428277929	1.186692072	0.235349103	0.999973456
AMEX60DD048584	3203.679089	-0.018460949	0.256194201	-0.07205842	0.942555416	0.999973456
AMEX60DD048585	11.13762588	4.603539897	1.839025044	2.503250248	0.01230585	0.266363952
AMEX60DD048587	1140.545213	-0.030638316	0.338497308	-0.090512731	0.927879777	0.999973456
AMEX60DD048590	56.72052063	-0.067088824	0.841489842	-0.079726244	0.936454986	0.999973456
AMEX60DD048591	312.2554044	0.217557762	0.36912153	0.589393313	0.555597461	0.999973456
AMEX60DD048592	8.83667988	0.188468626	1.368342391	0.137734991	0.890449864	NA
AMEX60DD048594	18.24165139	-0.279374587	1.146644123	-0.243645418	0.80750545	0.999973456
AMEX60DD048606	31.07887065	1.215797303	0.838682619	1.449651245	0.147155798	0.999973456
AMEX60DD048607	14.23340053	0.236890544	1.163312566	0.203634475	0.83863915	0.999973456
AMEX60DD048608	146.4485383	0.218689675	0.475079082	0.460322678	0.645284626	0.999973456
AMEX60DD048609	654.3953621	-0.012776853	0.320290733	-0.039891424	0.968179688	0.999973456
AMEX60DD048611	313.7983646	-0.789022713	0.445632694	-1.770567385	0.07663267	0.80264258
AMEX60DD048612	10.14986706	-2.025504971	1.491529211	-1.358005567	0.174461918	NA
AMEX60DD048613	70.56295053	3.152437787	1.109527366	2.841243835	0.004493794	0.137415317
AMEX60DD048615	72.87737277	0.509260126	0.642047154	0.793181814	0.427671902	0.999973456
AMEX60DD048618	1030.915432	-0.263510158	0.339811546	-0.775459697	0.438068072	0.999973456
AMEX60DD048619	715.8929747	-0.101108489	0.419900277	-0.24079167	0.809716586	0.999973456
AMEX60DD048620	123.7727827	-0.189384877	0.493817577	-0.383511819	0.701340309	0.999973456
AMEX60DD048621	410.1152145	0.019972774	0.323891372	0.061665039	0.950829582	0.999973456
AMEX60DD048622	2004.036481	0.036268195	0.303927528	0.119331721	0.905012553	0.999973456
AMEX60DD048632	12102.07745	-0.181177412	0.280562509	-0.645764872	0.518431641	0.999973456
AMEX60DD048635	37.16301142	-1.396016012	0.946891196	-1.474315125	0.140396765	0.999973456
AMEX60DD048636	48.83203869	-0.885789473	1.014003245	-0.873556843	0.382359638	0.999973456
AMEX60DD048637	499.8068161	-0.292802498	0.351456674	-0.833111218	0.404782008	0.999973456
AMEX60DD048651	82.02838581	-0.488293341	0.706186925	-0.691450555	0.489282443	0.999973456
AMEX60DD048653	45.21313384	0.197695609	0.702099221	0.281577878	0.778267205	0.999973456
AMEX60DD048655	24.56365254	1.067862544	0.922299512	1.157826205	0.246934967	0.999973456
AMEX60DD048656	29.0773566	0.486642625	0.949480226	0.512535818	0.608276059	0.999973456
AMEX60DD048657	393.8410809	0.960480423	0.30077287	3.193374535	0.001406204	0.061123014
AMEX60DD048662	11.03308548	-0.82666662	1.253748586	-0.659355974	0.509667206	0.999973456
AMEX60DD048663	5926.758902	-0.049494103	0.335869537	-0.147361096	0.882847011	0.999973456
AMEX60DD048664	216.9528871	0.06535777	0.447089501	0.14618498	0.883775362	0.999973456
AMEX60DD048665	29402.78756	-0.185234594	0.215960324	-0.857725117	0.391044267	0.999973456
AMEX60DD048669	9.864380196	0.580751413	1.46264691	0.397055099	0.69132683	NA
AMEX60DD048670	442.7146563	0.152877211	0.299537574	0.51037741	0.60978708	0.999973456
AMEX60DD048672	25.27641704	0.321054778	1.000058395	0.321036031	0.748183086	0.999973456
AMEX60DD048673	177.0660831	0.115225244	0.705858154	0.163241359	0.870328403	0.999973456
AMEX60DD048674	3791.383012	0.060596225	0.283915207	0.213430711	0.830991028	0.999973456
AMEX60DD048675	324.3865316	-0.454821355	0.344237512	-1.321242862	0.186420399	0.999973456
AMEX60DD048678	24.936104	-0.686382425	0.917148407	-0.748387524	0.454226446	0.999973456
AMEX60DD048700	86.21297208	0.525356865	0.698581635	0.752033605	0.45203085	0.999973456
AMEX60DD048713	3548.912406	-0.307318455	0.250326998	-1.227668042	0.219571608	0.999973456
AMEX60DD048732	27.62524497	0.983173175	0.854146662	1.151058968	0.249707977	0.999973456
AMEX60DD048736	21.1738921	-0.11807691	1.16210386	-0.101606159	0.91906929	0.999973456
AMEX60DD048744	48.82443728	0.783414158	1.091193943	0.717942179	0.472792939	0.999973456
AMEX60DD048765	9.942880797	-0.579549581	1.381766599	-0.419426538	0.674904433	NA
AMEX60DD048773	2212.226587	0.183230318	0.257595129	0.711311268	0.476891371	0.999973456
AMEX60DD048778	1947.66153	-0.258135308	0.269157789	-0.959048256	0.337534436	0.999973456
AMEX60DD048781	153.1491025	0.355256641	0.582779312	0.609590344	0.54213321	0.999973456
AMEX60DD048785	1156.880493	0.173455355	0.226262726	0.766610381	0.443313202	0.999973456
AMEX60DD048790	1308.963306	-0.073297926	0.274227199	-0.267289045	0.789246621	0.999973456
AMEX60DD048793	38.79981198	0.372696735	0.767276341	0.485739902	0.627151589	0.999973456
AMEX60DD048798	1250.433041	-0.27784077	0.34696404	-0.800776847	0.423260845	0.999973456
AMEX60DD048805	294.5206926	-0.263479407	0.439219462	-0.599880994	0.54858555	0.999973456
AMEX60DD048807	152.5239241	-0.681294482	0.422057395	-1.614222354	0.106479205	0.946005052
AMEX60DD048808	2787.196994	3.564184613	1.585332471	2.248225327	0.024561825	0.414975922
AMEX60DD048812	800.625143	0.124300692	0.523508963	0.237437563	0.812317352	0.999973456
AMEX60DD048813	2778.085174	0.160599218	0.265482151	0.604934143	0.545222756	0.999973456
AMEX60DD048815	1399.521429	-0.195701709	0.396554974	-0.493504613	0.621656081	0.999973456
AMEX60DD048816	1544.130528	-0.275720693	0.330752096	-0.833617373	0.404496633	0.999973456
AMEX60DD048817	6255.1574	-0.171960266	0.215840953	-0.796698974	0.42562588	0.999973456
AMEX60DD048818	257.1416353	-0.639996314	0.783027588	-0.817335588	0.413736674	0.999973456
AMEX60DD048819	3722.832173	1.245460244	0.669479305	1.860341662	0.062837203	0.715128514
AMEX60DD048821	35.11438482	1.8291521	1.461113752	1.251888909	0.210610347	0.999973456
AMEX60DD048824	2719.956344	0.558132464	0.332626177	1.677957125	0.093355469	0.885087063
AMEX60DD048826	1475.502616	0.006387669	0.305889152	0.0208823	0.983339546	0.999973456
AMEX60DD048827	1771.24071	-0.171477752	0.242703753	-0.70653111	0.479857913	0.999973456
AMEX60DD048828	62.60759879	0.17299379	0.707431057	0.24453802	0.80681416	0.999973456
AMEX60DD048829	730.1825038	0.287950491	0.368598676	0.781203271	0.43468295	0.999973456
AMEX60DD048833	956.4091338	-0.237155276	0.259287171	-0.91464331	0.360378914	0.999973456
AMEX60DD048834	157.3847334	-0.474946534	0.497405148	-0.954848448	0.339654343	0.999973456
AMEX60DD048837	13.07684599	-1.081659911	1.386340031	-0.780226991	0.435257278	0.999973456
AMEX60DD048840	758.0211603	3.648307087	0.734690546	4.965773832	6.84276645335212e-07	0.000134969
AMEX60DD048841	156.9675874	-0.014081836	0.412683507	-0.034122605	0.972779383	0.999973456
AMEX60DD048844	11.31662016	-0.040245145	1.382419551	-0.029112106	0.976775181	0.999973456
AMEX60DD048845	26.44502849	-0.011530647	0.854738761	-0.013490259	0.989236657	0.999973456
AMEX60DD048846	2602.656151	-0.03680211	0.202733816	-0.181529215	0.855952204	0.999973456
AMEX60DD048848	620.9268091	-0.344337313	0.357770173	-0.962453941	0.335821629	0.999973456
AMEX60DD048849	1047.457454	-0.005938788	0.248460149	-0.023902375	0.98093048	0.999973456
AMEX60DD048850	413.9874655	-0.277414593	0.277453445	-0.999859972	0.317378278	0.999973456
AMEX60DD048852	18.16989891	2.687914135	1.309622896	2.052433676	0.040127535	0.562900656
AMEX60DD048868	32.52153625	2.380867461	1.144835936	2.079658215	0.037556893	0.538177899
AMEX60DD048869	14.06317103	1.573956829	1.326515322	1.186534979	0.235411096	0.999973456
AMEX60DD048875	23.8246029	-0.851996493	0.958251181	-0.889116037	0.373940721	0.999973456
AMEX60DD048883	23.29083599	0.036156443	0.987580979	0.036611117	0.970795079	0.999973456
AMEX60DD048886	20.04530408	-0.475219606	1.052001311	-0.451729101	0.651464151	0.999973456
AMEX60DD048887	114.7524177	-0.160822504	0.466198117	-0.34496601	0.730119924	0.999973456
AMEX60DD048893	24.51547451	-1.128262245	1.496219518	-0.754075342	0.450803983	0.999973456
AMEX60DD048904	1385.921729	-0.121763286	0.216078732	-0.563513517	0.573085258	0.999973456
AMEX60DD048907	172.9043098	-0.228903985	0.427768722	-0.535111553	0.592572722	0.999973456
AMEX60DD048908	68.10585103	0.217343582	0.701041305	0.310029638	0.756538418	0.999973456
AMEX60DD048909	68.06179321	0.153812533	0.616877941	0.249340304	0.803097558	0.999973456
AMEX60DD048922	494.1007995	-0.137320348	0.462923049	-0.296637526	0.766743258	0.999973456
AMEX60DD048923	9.585146196	-0.162749856	1.794583795	-0.090689472	0.927739336	NA
AMEX60DD048933	348.11937	0.435041518	0.548136962	0.793673019	0.427385811	0.999973456
AMEX60DD048944	18.89148362	-0.53400286	1.02458889	-0.52118744	0.602236203	0.999973456
AMEX60DD048946	60.52598427	0.130477554	0.736465589	0.177167211	0.85937705	0.999973456
AMEX60DD048950	60.61648409	-0.909282614	0.675461781	-1.346164415	0.178249498	0.999973456
AMEX60DD048970	47.35421232	0.804592157	0.897396749	0.896584657	0.369940588	0.999973456
AMEX60DD048972	3554.322952	2.622230983	2.286488125	1.146837788	0.251448668	0.999973456
AMEX60DD048973	5034.376095	-0.117866495	0.244587939	-0.481898231	0.629878243	0.999973456
AMEX60DD048974	410.4406868	1.085052931	0.530227262	2.046392196	0.040717799	0.565519636
AMEX60DD048976	1991.311326	0.01788951	0.213995442	0.083597624	0.933376356	0.999973456
AMEX60DD048977	23.47236128	-0.580531787	1.072661895	-0.541206684	0.588365131	0.999973456
AMEX60DD048979	2389.294902	-0.026270522	0.30984526	-0.084785942	0.93243157	0.999973456
AMEX60DD048981	331.7635514	0.114562731	0.328032859	0.349241634	0.726907913	0.999973456
AMEX60DD048983	132.8441846	0.340357796	0.467963146	0.727317522	0.467031466	0.999973456
AMEX60DD048985	719.1103616	-0.098846258	0.358766408	-0.275517037	0.782919039	0.999973456
AMEX60DD048988	4084.70137	-0.072164512	0.299223442	-0.241172654	0.809421304	0.999973456
AMEX60DD048989	9.576012853	-0.172509081	1.319987963	-0.130689889	0.896020631	NA
AMEX60DD048990	54.19602175	-0.465604741	0.77059428	-0.604215153	0.545700608	0.999973456
AMEX60DD048993	257.5262234	-0.092017471	0.516138325	-0.17828064	0.858502582	0.999973456
AMEX60DD048994	9.343197056	-0.630596748	1.425750886	-0.442290974	0.658278662	NA
AMEX60DD048995	484.9713853	-0.132086145	0.272546428	-0.484637226	0.627933703	0.999973456
AMEX60DD048998	7.870093694	-0.860102164	1.446683298	-0.594533831	0.552155122	NA
AMEX60DD048999	1135.153208	0.354670543	0.283004256	1.253233957	0.210120576	0.999973456
