Gene.ID	Gene.Name	Log2FC	FDR	AveExpr	undif.r1	undif.r2	undif.r3	dif.r1	dif.r2	dif.r3
ENSG00000235109	ZSCAN31	0.200990173	0.289462418	2.44822222917573	107	101	104	130	125	124
ENSG00000235162	C12orf75	0.507682193	0.002761802	4.87382435403375	547	498	473	722	826	724
ENSG00000235169	SMIM1	1.061712843	0.001883048	2.14613208170292	65	76	49	130	143	142
ENSG00000235173	HGH1	-0.718161709	0.001498412	4.91958546979836	906	837	673	397	590	563
ENSG00000235194	PPP1R3E	-1.026240266	0.000520282	3.00088358982888	238	234	233	104	138	122
ENSG00000235272	RAMACL	-0.077441219	0.598198039	3.32675753729201	230	193	214	181	220	234
ENSG00000235376	RPEL1	-0.108135517	0.702566081	1.49962943720183	79	49	56	42	68	69
ENSG00000235453	SMIM27	0.495904004	0.080005689	2.44696008146757	95	93	93	141	115	169
ENSG00000235568	NFAM1	-1.76300723	0.021466068	-0.0486091251679038	52	43	20	17	13	6
ENSG00000235750	KIAA0040	0.776510926	0.002574013	3.25050702169255	176	158	119	220	318	278
ENSG00000235863	B3GALT4	1.091347711	0.041283023	1.6882137247645	52	49	34	154	89	79
ENSG00000235961	PNMA6A	-0.662418376	0.0273827	1.15523956603121	56	58	58	33	49	33
ENSG00000236104	ZBTB22	0.307823179	0.095401845	5.42283594309038	872	834	681	1118	1080	914
ENSG00000236279	CLEC2L	1.552570798	0.065913397	-2.15057901262246	1	2	5	5	7	13
ENSG00000236287	ZBED5	-0.248552315	0.077540084	6.10020251918421	1599	1442	1580	1125	1420	1573
ENSG00000236609	ZNF853	0.441066713	0.002729235	6.58464217451463	1911	1720	1479	2241	2648	2381
ENSG00000236782	AL391650.1	-0.64496788	0.210322163	-0.286167242842431	23	26	15	7	25	14
ENSG00000237172	B3GNT9	1.047159517	0.002834911	5.47941145280955	722	674	530	1620	1277	1296
ENSG00000237190	CDKN2AIPNL	0.075104028	0.497572929	5.35413001045904	921	820	730	725	1068	962
